Skill Code,Skill Category,Grade Level,Course Name,Skill Name
O.3,Function operations,algebra-2,Math,Divide functions
O.4,Function operations,algebra-2,Math,Composition of linear functions: find a value
O.5,Function operations,algebra-2,Math,Composition of linear functions: find an equation
O.6,Function operations,algebra-2,Math,Composition of linear and quadratic functions: find a value
O.7,Function operations,algebra-2,Math,Composition of linear and quadratic functions: find an equation
O.8,Function operations,algebra-2,Math,Identify inverse functions
O.9,Function operations,algebra-2,Math,Find values of inverse functions from tables
O.10,Function operations,algebra-2,Math,Find values of inverse functions from graphs
O.11,Function operations,algebra-2,Math,Find inverse functions and relations
P.1,Families of functions,algebra-2,Math,Function transformation rules
P.2,Families of functions,algebra-2,Math,Translations of functions
P.3,Families of functions,algebra-2,Math,Reflections of functions
P.4,Families of functions,algebra-2,Math,Dilations of functions
P.5,Families of functions,algebra-2,Math,Transformations of functions
P.6,Families of functions,algebra-2,Math,Describe function transformations
Q.1,Variation,algebra-2,Math,Write and solve direct variation equations
Q.2,Variation,algebra-2,Math,Write and solve inverse variation equations
Q.3,Variation,algebra-2,Math,Classify variation
Q.4,Variation,algebra-2,Math,Write joint and combined variation equations I
Q.5,Variation,algebra-2,Math,Find the constant of variation
Q.6,Variation,algebra-2,Math,Write joint and combined variation equations II
Q.7,Variation,algebra-2,Math,Solve variation equations
R.1,Logarithms,algebra-2,Math,Convert between exponential and logarithmic form: rational bases
R.2,Logarithms,algebra-2,Math,Convert between natural exponential and logarithmic form
R.3,Logarithms,algebra-2,Math,Convert between exponential and logarithmic form: all bases
R.4,Logarithms,algebra-2,Math,Evaluate logarithms
R.5,Logarithms,algebra-2,Math,Evaluate natural logarithms
R.6,Logarithms,algebra-2,Math,Change of base formula
R.7,Logarithms,algebra-2,Math,Identify properties of logarithms
R.8,Logarithms,algebra-2,Math,Product property of logarithms
R.9,Logarithms,algebra-2,Math,Quotient property of logarithms
R.10,Logarithms,algebra-2,Math,Power property of logarithms
R.11,Logarithms,algebra-2,Math,Properties of logarithms: mixed review
R.12,Logarithms,algebra-2,Math,Evaluate logarithms: mixed review
S.1,Exponential and logarithmic functions,algebra-2,Math,Domain and range of exponential and logarithmic functions
S.2,Exponential and logarithmic functions,algebra-2,Math,Evaluate exponential functions
S.3,Exponential and logarithmic functions,algebra-2,Math,Match exponential functions and graphs
S.4,Exponential and logarithmic functions,algebra-2,Math,Solve exponential equations using factoring
S.5,Exponential and logarithmic functions,algebra-2,Math,Solve exponential equations using common logarithms
S.6,Exponential and logarithmic functions,algebra-2,Math,Solve exponential equations using natural logarithms
S.7,Exponential and logarithmic functions,algebra-2,Math,Solve logarithmic equations I
S.8,Exponential and logarithmic functions,algebra-2,Math,Solve logarithmic equations II
S.9,Exponential and logarithmic functions,algebra-2,Math,Exponential functions over unit intervals
S.10,Exponential and logarithmic functions,algebra-2,Math,Identify linear and exponential functions
S.11,Exponential and logarithmic functions,algebra-2,Math,Describe linear and exponential growth and decay
S.12,Exponential and logarithmic functions,algebra-2,Math,Exponential growth and decay: word problems
S.13,Exponential and logarithmic functions,algebra-2,Math,Compound interest: word problems
S.14,Exponential and logarithmic functions,algebra-2,Math,Continuously compounded interest: word problems
T.1,Parabolas,algebra-2,Math,Identify the direction a parabola opens
T.2,Parabolas,algebra-2,Math,Find the vertex of a parabola
T.3,Parabolas,algebra-2,Math,Find the focus or directrix of a parabola
T.4,Parabolas,algebra-2,Math,Find the axis of symmetry of a parabola
T.5,Parabolas,algebra-2,Math,Write equations of parabolas in vertex form from graphs
T.6,Parabolas,algebra-2,Math,Write equations of parabolas in vertex form using properties
T.7,Parabolas,algebra-2,Math,Convert equations of parabolas from general to vertex form
T.8,Parabolas,algebra-2,Math,Find properties of a parabola from equations in general form
T.9,Parabolas,algebra-2,Math,Graph parabolas
U.1,Circles,algebra-2,Math,Find the center of a circle
U.2,Circles,algebra-2,Math,Find the radius or diameter of a circle
U.3,Circles,algebra-2,Math,Write equations of circles in standard form from graphs
U.4,Circles,algebra-2,Math,Write equations of circles in standard form using properties
U.5,Circles,algebra-2,Math,Convert equations of circles from general to standard form
U.6,Circles,algebra-2,Math,Find properties of circles from equations in general form
U.7,Circles,algebra-2,Math,Graph circles
V.1,Ellipses,algebra-2,Math,"Find the center, vertices, or co-vertices of an ellipse"
V.2,Ellipses,algebra-2,Math,Find the length of the major or minor axes of an ellipse
V.3,Ellipses,algebra-2,Math,Find the foci of an ellipse
V.4,Ellipses,algebra-2,Math,Write equations of ellipses in standard form from graphs
V.5,Ellipses,algebra-2,Math,Write equations of ellipses in standard form using properties
V.6,Ellipses,algebra-2,Math,Convert equations of ellipses from general to standard form
V.7,Ellipses,algebra-2,Math,Find properties of ellipses from equations in general form
W.1,Hyperbolas,algebra-2,Math,Find the center of a hyperbola
W.2,Hyperbolas,algebra-2,Math,Find the vertices of a hyperbola
W.3,Hyperbolas,algebra-2,Math,Find the length of the transverse or conjugate axes of a hyperbola
W.4,Hyperbolas,algebra-2,Math,Find the equations for the asymptotes of a hyperbola
W.5,Hyperbolas,algebra-2,Math,Find the foci of a hyperbola
W.6,Hyperbolas,algebra-2,Math,Write equations of hyperbolas in standard form from graphs
W.7,Hyperbolas,algebra-2,Math,Write equations of hyperbolas in standard form using properties
W.8,Hyperbolas,algebra-2,Math,Convert equations of hyperbolas from general to standard form
W.9,Hyperbolas,algebra-2,Math,Find properties of hyperbolas from equations in general form
X.1,Angle measures,algebra-2,Math,Convert between radians and degrees
X.2,Angle measures,algebra-2,Math,Radians and arc length
X.3,Angle measures,algebra-2,Math,Graphs of angles
X.4,Angle measures,algebra-2,Math,Quadrants
X.5,Angle measures,algebra-2,Math,Coterminal angles
X.6,Angle measures,algebra-2,Math,Reference angles
Y.1,Trigonometry,algebra-2,Math,Pythagorean Theorem and its converse
Y.2,Trigonometry,algebra-2,Math,Special right triangles
Y.3,Trigonometry,algebra-2,Math,"Trigonometric ratios: sin, cos, and tan"
Y.4,Trigonometry,algebra-2,Math,"Trigonometric ratios: csc, sec, and cot"
Y.5,Trigonometry,algebra-2,Math,Trigonometric ratios in similar right triangles
Y.6,Trigonometry,algebra-2,Math,Find trigonometric ratios using the unit circle
Y.7,Trigonometry,algebra-2,Math,"Sin, cos, and tan of special angles"
Y.8,Trigonometry,algebra-2,Math,"Csc, sec, and cot of special angles"
Y.9,Trigonometry,algebra-2,Math,Find trigonometric functions using a calculator
Y.10,Trigonometry,algebra-2,Math,"Inverses of sin, cos, and tan"
Y.11,Trigonometry,algebra-2,Math,"Inverses of csc, sec, and cot"
Y.12,Trigonometry,algebra-2,Math,Solve trigonometric equations I
Y.13,Trigonometry,algebra-2,Math,Solve trigonometric equations II
Y.14,Trigonometry,algebra-2,Math,Trigonometric ratios: find a side length
Y.15,Trigonometry,algebra-2,Math,Trigonometric ratios: find an angle measure
Y.16,Trigonometry,algebra-2,Math,Solve a right triangle
Y.17,Trigonometry,algebra-2,Math,Law of Sines
Y.18,Trigonometry,algebra-2,Math,Law of Cosines
Y.19,Trigonometry,algebra-2,Math,Solve a triangle
Y.20,Trigonometry,algebra-2,Math,Area of a triangle: sine formula
Y.21,Trigonometry,algebra-2,Math,Area of a triangle: Law of Sines
Z.1,Trigonometric functions,algebra-2,Math,Find properties of sine functions
Z.2,Trigonometric functions,algebra-2,Math,Write equations of sine functions from graphs
Z.3,Trigonometric functions,algebra-2,Math,Write equations of sine functions using properties
Z.4,Trigonometric functions,algebra-2,Math,Graph sine functions
Z.5,Trigonometric functions,algebra-2,Math,Find properties of cosine functions
Z.6,Trigonometric functions,algebra-2,Math,Write equations of cosine functions from graphs
Z.7,Trigonometric functions,algebra-2,Math,Write equations of cosine functions using properties
Z.8,Trigonometric functions,algebra-2,Math,Graph cosine functions
Z.9,Trigonometric functions,algebra-2,Math,Graph sine and cosine functions
AA.1,Trigonometric identities,algebra-2,Math,Complementary angle identities
AA.2,Trigonometric identities,algebra-2,Math,Symmetry and periodicity of trigonometric functions
AA.3,Trigonometric identities,algebra-2,Math,Trigonometric identities I
AA.4,Trigonometric identities,algebra-2,Math,Trigonometric identities II
BB.1,Sequences and series,algebra-2,Math,Find terms of an arithmetic sequence
BB.2,Sequences and series,algebra-2,Math,Find terms of a geometric sequence
BB.3,Sequences and series,algebra-2,Math,Evaluate explicit formulas for sequences
BB.4,Sequences and series,algebra-2,Math,Evaluate recursive formulas for sequences
BB.5,Sequences and series,algebra-2,Math,Classify formulas and sequences
BB.6,Sequences and series,algebra-2,Math,Write a formula for an arithmetic sequence
BB.7,Sequences and series,algebra-2,Math,Write a formula for a geometric sequence
BB.8,Sequences and series,algebra-2,Math,Write a formula for a recursive sequence
BB.9,Sequences and series,algebra-2,Math,Sequences: mixed review
BB.10,Sequences and series,algebra-2,Math,Identify arithmetic and geometric series
BB.11,Sequences and series,algebra-2,Math,Introduction to sigma notation
BB.12,Sequences and series,algebra-2,Math,Find the sum of a finite arithmetic or geometric series
BB.13,Sequences and series,algebra-2,Math,Introduction to partial sums
BB.14,Sequences and series,algebra-2,Math,Partial sums of arithmetic series
BB.15,Sequences and series,algebra-2,Math,Partial sums of geometric series
BB.16,Sequences and series,algebra-2,Math,Partial sums: mixed review
BB.17,Sequences and series,algebra-2,Math,Convergent and divergent geometric series
BB.18,Sequences and series,algebra-2,Math,Find the value of an infinite geometric series
BB.19,Sequences and series,algebra-2,Math,Write a repeating decimal as a fraction
CC.1,Probability,algebra-2,Math,Introduction to probability
CC.2,Probability,algebra-2,Math,Calculate probabilities of events
CC.3,Probability,algebra-2,Math,Counting principle
CC.4,Probability,algebra-2,Math,Combinations and permutations
CC.5,Probability,algebra-2,Math,Find probabilities using combinations and permutations
CC.6,Probability,algebra-2,Math,Find probabilities using two-way frequency tables
CC.7,Probability,algebra-2,Math,Identify independent events
CC.8,Probability,algebra-2,Math,Probability of independent and dependent events
CC.9,Probability,algebra-2,Math,Find conditional probabilities
CC.10,Probability,algebra-2,Math,Independence and conditional probability
CC.11,Probability,algebra-2,Math,Find conditional probabilities using two-way frequency tables
CC.12,Probability,algebra-2,Math,Find probabilities using the addition rule
DD.1,Probability distributions,algebra-2,Math,Identify discrete and continuous random variables
DD.2,Probability distributions,algebra-2,Math,Write a discrete probability distribution
DD.3,Probability distributions,algebra-2,Math,Graph a discrete probability distribution
DD.4,Probability distributions,algebra-2,Math,Expected values of random variables
DD.5,Probability distributions,algebra-2,Math,Variance of random variables
DD.6,Probability distributions,algebra-2,Math,Standard deviation of random variables
DD.7,Probability distributions,algebra-2,Math,Write the probability distribution for a game of chance
DD.8,Probability distributions,algebra-2,Math,Expected values for a game of chance
DD.9,Probability distributions,algebra-2,Math,Choose the better bet
DD.10,Probability distributions,algebra-2,Math,Find probabilities using the binomial distribution
DD.11,Probability distributions,algebra-2,Math,Find probabilities using the normal distribution I
DD.12,Probability distributions,algebra-2,Math,Find probabilities using the normal distribution II
DD.13,Probability distributions,algebra-2,Math,Find z-values
DD.14,Probability distributions,algebra-2,Math,Distributions of sample means
EE.1,Statistics,algebra-2,Math,Identify biased samples
EE.2,Statistics,algebra-2,Math,Variance and standard deviation
EE.3,Statistics,algebra-2,Math,Identify an outlier
EE.4,Statistics,algebra-2,Math,Identify an outlier and describe the effect of removing it
EE.5,Statistics,algebra-2,Math,Outliers in scatter plots
EE.6,Statistics,algebra-2,Math,Find the equation of a regression line
EE.7,Statistics,algebra-2,Math,Interpret regression lines
EE.8,Statistics,algebra-2,Math,Analyze a regression line of a data set
EE.9,Statistics,algebra-2,Math,Find confidence intervals for population means
EE.10,Statistics,algebra-2,Math,Find confidence intervals for population proportions
EE.11,Statistics,algebra-2,Math,Interpret confidence intervals for population means
